,subj,book,acc_level,subj_acc_level,confidence,difficulty,familiarity,recognition,interest,pressured,sleepiness,sleephours,sex,native
305,msd087,flytrap,1,0,1,0,0,0,1,0,0,0,0,1
305,msd087,flytrap,1,0,1,0,0,0,1,0,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
306,msd087,genome,0,0,0,0,0,0,1,1,0,0,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
308,msd089,dickens,0,0,1,0,1,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
311,msd089,northpole,0,0,1,0,0,0,1,0,0,1,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
312,msd090,dickens,1,0,1,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
315,msd090,northpole,0,0,0,0,0,0,1,0,0,0,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
316,msd091,dickens,1,0,1,0,0,0,1,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
317,msd091,flytrap,0,0,0,0,0,0,0,0,1,1,0,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
321,msd092,flytrap,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
322,msd092,genome,1,0,0,0,0,0,1,0,1,1,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
325,msd093,flytrap,1,1,1,0,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
326,msd093,genome,1,1,1,1,0,0,1,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
329,msd094,flytrap,0,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
330,msd094,genome,1,0,1,0,0,0,0,0,1,0,1,1
