RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,SD_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,SD_SACCADE_AMPLITUDE,BLINK_COUNT,FIXATION_COUNT,PUPIL_SIZE_MEAN,SACCADE_COUNT,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,Trial_Recycled_,type,book_name,book,page,total_page,RT,answer,correct_answer,page_name
msd099,14,,196.55,76.52,3.60,1.79,0,11,900.37,11,,msd099,14,False,question,genome,3,8,13,2428.23286258,4,-99,question-genome-8
msd099,15,,181.73,115.22,5.61,5.09,0,11,905.25,10,,msd099,15,False,question,genome,3,9,13,2288.27486258,2,-99,question-genome-9
msd099,16,,234.33,134.79,4.70,2.95,0,15,911.44,14,,msd099,16,False,question,genome,3,10,13,3884.03686258,3,-99,question-genome-10
msd099,17,,197.0,105.76,3.69,2.34,0,17,868.66,16,,msd099,17,False,question,genome,3,11,13,3754.54986258,3,-99,question-genome-11
msd099,18,,192.39,95.75,4.20,2.19,0,23,828.68,22,,msd099,18,False,question,genome,3,12,13,5049.52386258,3,-99,question-genome-12
msd099,19,,299.59,205.03,3.07,2.12,0,17,873.22,16,,msd099,19,False,question,genome,3,13,13,5509.21286258,2,-99,question-genome-13
msd099,20,31.00,189.44,79.0,3.70,5.11,1,177,879.22,176,81,msd099,20,True,reading,northpole,4,1,5,38881.6978626,1,-99,reading-northpole-1
msd099,21,,197.54,67.14,3.95,5.26,0,100,909.69,99,59,msd099,21,True,reading,northpole,4,2,5,22638.2788626,1,-99,reading-northpole-2
msd099,22,,181.84,51.91,4.58,6.03,0,94,958.86,93,72,msd099,22,True,reading,northpole,4,3,5,19678.7358626,1,-99,reading-northpole-3
msd099,23,,202.1,74.13,3.85,5.43,0,111,958.74,110,89,msd099,23,True,reading,northpole,4,4,5,25346.3098626,1,-99,reading-northpole-4
msd099,24,,186.49,56.67,4.46,5.91,0,61,949.63,60,32,msd099,24,False,reading,northpole,4,5,5,13099.1428626,0,-99,reading-northpole-5
msd099,25,,188.75,77.81,4.12,3.80,0,40,1044.31,39,,msd099,25,False,question,northpole,4,1,13,8639.59086258,3,3,question-northpole-1
msd099,26,,177.52,71.75,4.63,5.15,0,90,1045.26,89,,msd099,26,False,question,northpole,4,2,13,18562.0688626,4,3,question-northpole-2
msd099,27,,169.49,63.59,3.99,3.67,0,39,1035.04,38,,msd099,27,False,question,northpole,4,3,13,7684.99586258,4,1,question-northpole-3
msd099,28,,185.81,83.23,3.97,3.13,0,37,983.73,36,,msd099,28,False,question,northpole,4,4,13,8039.66486258,2,2,question-northpole-4
msd099,29,,172.49,57.17,4.76,5.33,0,57,971.84,56,,msd099,29,False,question,northpole,4,5,13,11532.3118626,4,4,question-northpole-5
msd099,30,,176.95,91.28,3.84,2.24,0,20,1026.66,19,,msd099,30,False,question,northpole,4,6,13,4019.16186258,3,-99,question-northpole-6
msd099,31,,161.1,75.3,4.39,2.68,0,20,940.39,19,,msd099,31,False,question,northpole,4,7,13,3807.15486258,3,-99,question-northpole-7
msd099,32,,167.11,115.97,3.65,1.52,0,9,883.21,8,,msd099,32,False,question,northpole,4,8,13,1869.12786258,4,-99,question-northpole-8
msd099,33,77.00,208.45,163.83,4.76,4.29,1,11,881.45,10,,msd099,33,False,question,northpole,4,9,13,2667.65186258,2,-99,question-northpole-9
msd099,34,83.00,165.47,53.27,4.17,1.81,1,15,957.09,14,,msd099,34,False,question,northpole,4,10,13,2970.15286258,3,-99,question-northpole-10
msd099,35,,140.33,74.83,3.12,2.21,0,9,895.46,8,,msd099,35,False,question,northpole,4,11,13,1408.27486258,3,-99,question-northpole-11
msd099,36,,184.94,51.3,3.61,2.05,0,16,936.45,15,,msd099,36,False,question,northpole,4,12,13,3323.74786258,3,-99,question-northpole-12
msd099,37,,164.0,56.8,3.43,2.14,0,7,928.55,6,,msd099,37,False,question,northpole,4,13,13,1284.09586258,2,-99,question-northpole-13
msd099,38,,191.41,63.22,3.91,5.38,0,110,961.52,109,77,msd099,38,True,reading,dickens,1,1,5,24077.6858626,1,-99,reading-dickens-1
msd099,39,,173.27,56.2,4.23,5.59,0,99,944.23,98,69,msd099,39,True,reading,dickens,1,2,5,19885.2068626,1,-99,reading-dickens-2
msd099,40,,187.42,71.47,4.33,6.19,0,105,956.81,104,71,msd099,40,True,reading,dickens,1,3,5,22903.0358626,1,-99,reading-dickens-3
msd099,41,,175.27,53.5,4.94,5.71,0,73,941.29,72,47,msd099,41,True,reading,dickens,1,4,5,15213.2868626,1,-99,reading-dickens-4
msd099,42,8.00,159.07,56.93,5.05,6.71,1,82,1002.31,81,56,msd099,42,False,reading,dickens,1,5,5,15704.8598626,0,-99,reading-dickens-5
msd099,43,,184.58,79.15,5.08,5.91,0,69,1037.13,68,,msd099,43,False,question,dickens,1,1,13,14780.7448626,1,1,question-dickens-1
msd099,44,35.00,174.94,56.21,4.61,4.19,1,51,1009.7,51,,msd099,44,False,question,dickens,1,2,13,10560.1628626,3,3,question-dickens-2
msd099,45,,173.77,44.98,5.10,4.85,0,57,1012.72,56,,msd099,45,False,question,dickens,1,3,13,11588.4888626,4,1,question-dickens-3
msd099,46,,169.12,65.57,4.82,4.48,0,33,996.2,32,,msd099,46,False,question,dickens,1,4,13,6538.33386258,4,4,question-dickens-4
msd099,47,48.00,168.57,51.92,4.69,4.88,1,46,994.17,45,,msd099,47,False,question,dickens,1,5,13,9137.49286258,4,3,question-dickens-5
msd099,48,,181.32,101.36,4.41,4.55,0,19,982.63,18,,msd099,48,False,question,dickens,1,6,13,3922.52386258,3,-99,question-dickens-6
msd099,49,,199.85,107.99,5.40,5.02,0,13,987.4,12,,msd099,49,False,question,dickens,1,7,13,2953.21286258,4,-99,question-dickens-7
msd099,50,,186.11,67.09,3.31,1.99,0,18,942.59,17,,msd099,50,False,question,dickens,1,8,13,3754.27186258,2,-99,question-dickens-8
msd099,51,,145.57,53.76,3.01,1.89,0,7,963.04,6,,msd099,51,False,question,dickens,1,9,13,1151.58486258,2,-99,question-dickens-9
msd099,52,,176.55,73.71,4.17,3.18,0,11,978.44,10,,msd099,52,False,question,dickens,1,10,13,2184.07086258,3,-99,question-dickens-10
msd099,53,1485.00,174.07,60.1,3.77,1.87,1,14,1076.71,13,,msd099,53,False,question,dickens,1,11,13,4333.79486258,3,-99,question-dickens-11
msd099,54,,164.22,44.83,3.30,1.77,0,9,1070.53,8,,msd099,54,False,question,dickens,1,12,13,1645.96186258,3,-99,question-dickens-12
msd099,55,,161.25,47.0,3.11,1.20,0,4,1080.56,3,,msd099,55,False,question,dickens,1,13,13,681.636862583,2,-99,question-dickens-13
msd099,56,57.00,180.34,91.92,4.38,5.69,2,96,1056.75,95,88,msd099,56,True,reading,flytrap,2,1,6,20264.5858626,1,-99,reading-flytrap-1
msd099,57,,193.81,68.8,4.47,5.60,0,96,1021.65,95,78,msd099,57,True,reading,flytrap,2,2,6,21337.0708626,1,-99,reading-flytrap-2
msd099,58,,166.03,44.79,5.02,5.92,0,78,991.01,77,71,msd099,58,True,reading,flytrap,2,3,6,15229.0218626,1,-99,reading-flytrap-3
msd099,59,,182.14,73.62,4.60,5.47,0,74,966.6,73,63,msd099,59,True,reading,flytrap,2,4,6,15557.7248626,1,-99,reading-flytrap-4
msd099,60,,172.44,55.68,5.73,6.02,0,52,995.06,51,48,msd099,60,True,reading,flytrap,2,5,6,10578.7248626,1,-99,reading-flytrap-5
msd099,61,,187.05,91.11,5.98,6.11,0,41,966.72,41,33,msd099,61,False,reading,flytrap,2,6,6,8998.88186258,0,-99,reading-flytrap-6
msd099,62,,172.08,32.56,5.04,5.13,0,52,1106.49,51,,msd099,62,False,question,flytrap,2,1,13,10497.8168626,1,1,question-flytrap-1
msd099,63,,176.78,64.91,4.84,5.13,0,36,1123.09,35,,msd099,63,False,question,flytrap,2,2,13,7405.65186258,2,3,question-flytrap-2
msd099,64,108.00,162.47,45.32,5.20,5.32,1,49,1103.71,48,,msd099,64,False,question,flytrap,2,3,13,9641.42086258,4,4,question-flytrap-3
msd099,65,,167.09,47.56,4.85,5.45,0,53,1044.82,52,,msd099,65,False,question,flytrap,2,4,13,10368.5348626,2,2,question-flytrap-4
msd099,66,2468.00,162.23,57.49,5.40,5.56,1,30,1027.25,30,,msd099,66,False,question,flytrap,2,5,13,8219.49186258,4,2,question-flytrap-5
msd099,67,,179.0,57.81,4.69,3.54,0,16,1150.65,15,,msd099,67,False,question,flytrap,2,6,13,3266.44686258,4,-99,question-flytrap-6
msd099,68,,168.67,61.4,4.22,5.54,0,9,1106.83,8,,msd099,68,False,question,flytrap,2,7,13,1679.26286258,1,-99,question-flytrap-7
msd099,69,,162.57,36.32,2.75,1.31,0,7,1051.17,6,,msd099,69,False,question,flytrap,2,8,13,1242.17186258,4,-99,question-flytrap-8
msd099,70,,168.67,43.3,4.19,2.54,0,6,1019.31,5,,msd099,70,False,question,flytrap,2,9,13,1101.16286258,2,-99,question-flytrap-9
msd099,71,,174.83,32.33,3.33,1.66,0,6,1027.98,5,,msd099,71,False,question,flytrap,2,10,13,1127.03886258,4,-99,question-flytrap-10
msd099,72,,174.57,59.28,3.75,2.73,0,7,1036.68,6,,msd099,72,False,question,flytrap,2,11,13,1333.68086258,3,-99,question-flytrap-11
msd099,73,,157.25,40.91,3.54,3.25,0,12,1017.83,12,,msd099,73,False,question,flytrap,2,12,13,2165.32786258,3,-99,question-flytrap-12
msd099,74,,129.75,61.45,2.37,0.38,0,4,1020.35,3,,msd099,74,False,question,flytrap,2,13,13,546.437862583,2,-99,question-flytrap-13
msd100,1,57.93,200.09,95.92,3.55,4.83,14,272,1536.31,271,122,msd100,1,True,reading,northpole,4,1,5,63196.0410519,1,-99,reading-northpole-1
msd100,2,59.00,210.21,102.54,3.09,4.09,9,207,1456.19,206,108,msd100,2,True,reading,northpole,4,2,5,50085.5880519,1,-99,reading-northpole-2
msd100,3,140.38,210.3,89.71,3.54,5.12,8,164,1414.33,163,99,msd100,3,True,reading,northpole,4,3,5,40409.9070519,1,-99,reading-northpole-3
msd100,4,116.85,215.02,112.76,3.18,4.60,13,199,1413.51,198,117,msd100,4,True,reading,northpole,4,4,5,50153.5120519,1,-99,reading-northpole-4
msd100,5,65.50,217.38,95.25,4.87,6.53,8,90,1603.83,89,42,msd100,5,True,reading,northpole,4,5,5,23545.4160519,-1,-99,reading-northpole-5
msd100,6,47.00,184.91,61.0,5.33,5.54,1,43,1638.4,42,38,msd100,6,True,reading,northpole,4,4,5,9618.87105193,-1,-99,reading-northpole-4
msd100,7,59.00,178.52,77.05,4.82,4.98,3,54,1738.35,53,44,msd100,7,True,reading,northpole,4,3,5,11694.3640519,-1,-99,reading-northpole-3
msd100,8,105.67,168.7,67.69,4.54,4.91,3,76,1650.09,75,61,msd100,8,True,reading,northpole,4,2,5,15700.2440519,-1,-99,reading-northpole-2
msd100,9,57.50,177.36,68.03,4.38,4.80,2,53,1530.96,52,33,msd100,9,False,reading,northpole,4,1,5,11290.3530519,0,-99,reading-northpole-1
msd100,10,127.64,195.34,99.72,3.78,3.63,14,125,1742.12,124,,msd100,10,False,question,northpole,4,1,13,31646.7580519,3,3,question-northpole-1
msd100,11,130.14,174.26,74.92,4.52,4.78,14,198,1631.95,198,,msd100,11,False,question,northpole,4,2,13,43836.2540519,3,3,question-northpole-2
msd100,12,243.67,183.45,88.17,3.95,3.19,3,47,1733.59,46,,msd100,12,False,question,northpole,4,3,13,11000.2840519,1,1,question-northpole-3
msd100,13,103.08,200.06,109.25,2.91,2.93,13,112,1543.35,111,,msd100,13,False,question,northpole,4,4,13,27610.1270519,2,2,question-northpole-4
msd100,14,84.86,185.99,80.18,4.27,4.16,14,183,1542.62,182,,msd100,14,False,question,northpole,4,5,13,41721.7970519,2,4,question-northpole-5
msd100,15,49.20,175.3,77.54,6.18,6.54,5,40,1646.77,39,,msd100,15,False,question,northpole,4,6,13,9302.76705193,3,-99,question-northpole-6
msd100,16,186.67,172.1,68.95,7.29,7.36,3,20,1713.57,19,,msd100,16,False,question,northpole,4,7,13,4891.71405193,2,-99,question-northpole-7
msd100,17,146.00,126.04,59.21,6.04,7.65,3,23,1649.82,23,,msd100,17,False,question,northpole,4,8,13,4949.39405193,4,-99,question-northpole-8
msd100,18,163.50,159.86,57.85,12.52,10.92,2,7,1525.89,7,,msd100,18,False,question,northpole,4,9,13,2089.99305193,2,-99,question-northpole-9
msd100,19,404.00,142.33,63.87,3.79,1.83,2,18,1666.41,17,,msd100,19,False,question,northpole,4,10,13,3999.42005193,3,-99,question-northpole-10
msd100,20,94.00,163.27,74.57,6.13,7.46,3,22,1739.12,21,,msd100,20,False,question,northpole,4,11,13,4870.40105193,2,-99,question-northpole-11
msd100,21,568.00,170.44,82.36,4.69,2.21,1,16,1744.63,15,,msd100,21,False,question,northpole,4,12,13,3873.30305193,1,-99,question-northpole-12
msd100,22,350.50,163.29,91.12,6.07,7.65,2,17,1710.29,16,,msd100,22,False,question,northpole,4,13,13,4118.75405193,3,-99,question-northpole-13
msd100,23,61.31,210.7,109.75,3.49,4.62,16,236,1542.56,235,108,msd100,23,True,reading,dickens,1,1,5,58102.8360519,1,-99,reading-dickens-1
msd100,24,69.17,203.1,84.02,4.07,5.37,12,212,1500.85,212,94,msd100,24,True,reading,dickens,1,2,5,50959.5300519,1,-99,reading-dickens-2
msd100,25,56.69,190.11,84.41,3.32,4.57,13,210,1519.46,209,106,msd100,25,True,reading,dickens,1,3,5,47272.9520519,1,-99,reading-dickens-3
msd100,26,64.11,193.11,84.45,3.47,4.34,9,166,1472.04,166,83,msd100,26,True,reading,dickens,1,4,5,38031.9360519,1,-99,reading-dickens-4
msd100,27,123.40,188.97,74.19,4.06,5.71,5,146,1464.63,146,75,msd100,27,True,reading,dickens,1,5,5,32824.0990519,1,-99,reading-dickens-5
msd100,28,22.00,161.88,67.95,10.48,9.88,1,8,1958.16,7,5,msd100,28,False,reading,dickens,1,5,5,1668.88905193,0,-99,reading-dickens-5
msd100,29,214.50,191.13,82.61,5.56,6.75,6,71,1623.43,70,,msd100,29,False,question,dickens,1,1,13,17536.4560519,1,1,question-dickens-1
msd100,30,78.42,176.35,73.99,4.68,4.97,12,137,1677.06,136,,msd100,30,False,question,dickens,1,2,13,30472.0860519,3,3,question-dickens-2
msd100,31,136.57,177.96,78.57,4.43,4.61,14,138,1659.03,137,,msd100,31,False,question,dickens,1,3,13,31497.4280519,2,1,question-dickens-3
msd100,32,90.40,163.53,73.92,5.02,5.15,5,55,1760.76,55,,msd100,32,False,question,dickens,1,4,13,11770.3660519,4,4,question-dickens-4
msd100,33,83.71,187.38,94.62,5.67,5.64,7,73,1647.82,72,,msd100,33,False,question,dickens,1,5,13,17366.0240519,2,3,question-dickens-5
msd100,34,104.67,141.88,84.18,7.45,8.04,3,17,1755.62,16,,msd100,34,False,question,dickens,1,6,13,4335.59405193,2,-99,question-dickens-6
msd100,35,76.00,165.21,92.51,6.59,7.88,2,24,1607.24,23,,msd100,35,False,question,dickens,1,7,13,5338.95105193,3,-99,question-dickens-7
msd100,36,150.00,170.3,75.46,5.96,7.84,3,20,1749.01,19,,msd100,36,False,question,dickens,1,8,13,4996.10405193,2,-99,question-dickens-8
msd100,37,98.75,170.14,143.0,7.15,8.88,4,21,1777.58,20,,msd100,37,False,question,dickens,1,9,13,5135.14705193,2,-99,question-dickens-9
msd100,38,168.50,144.78,102.56,7.88,8.83,2,9,1645.69,9,,msd100,38,False,question,dickens,1,10,13,2363.46105193,2,-99,question-dickens-10
msd100,39,72.80,141.8,68.32,8.96,9.83,5,15,1688.24,15,,msd100,39,False,question,dickens,1,11,13,3965.76105193,2,-99,question-dickens-11
msd100,40,114.50,163.54,68.91,8.60,8.46,2,13,1683.81,12,,msd100,40,False,question,dickens,1,12,13,3264.16205193,2,-99,question-dickens-12
msd100,41,324.50,143.5,67.75,9.22,9.88,2,8,1524.13,8,,msd100,41,False,question,dickens,1,13,13,2051.96705193,3,-99,question-dickens-13
msd100,42,60.67,191.65,80.92,3.68,4.75,6,178,1529.72,177,102,msd100,42,True,reading,flytrap,2,1,6,39905.8240519,1,-99,reading-flytrap-1
msd100,43,51.17,192.12,83.37,4.02,4.60,6,161,1473.65,160,92,msd100,43,True,reading,flytrap,2,2,6,36584.4990519,1,-99,reading-flytrap-2
msd100,44,50.00,190.0,76.21,4.41,5.07,7,140,1461.12,140,77,msd100,44,True,reading,flytrap,2,3,6,31705.0870519,1,-99,reading-flytrap-3
msd100,45,66.40,187.02,78.08,4.57,5.39,5,131,1450.71,130,80,msd100,45,True,reading,flytrap,2,4,6,29281.3310519,1,-99,reading-flytrap-4
msd100,46,328.60,192.35,77.26,4.66,5.72,5,118,1389.0,117,69,msd100,46,True,reading,flytrap,2,5,6,28284.2310519,1,-99,reading-flytrap-5
msd100,47,71.20,204.65,95.22,4.17,5.10,5,139,1472.57,138,66,msd100,47,False,reading,flytrap,2,6,6,33324.7620519,0,-99,reading-flytrap-6
msd100,48,164.86,189.94,85.67,4.61,4.56,7,96,1575.95,95,,msd100,48,False,question,flytrap,2,1,13,22980.6120519,3,1,question-flytrap-1
msd100,49,121.29,184.14,81.38,4.79,3.70,7,109,1651.78,108,,msd100,49,False,question,flytrap,2,2,13,25166.1300519,3,3,question-flytrap-2
msd100,50,130.86,177.62,75.72,5.26,4.89,7,118,1606.52,118,,msd100,50,False,question,flytrap,2,3,13,26384.1900519,4,4,question-flytrap-3
msd100,51,132.18,186.15,86.74,4.20,4.61,11,182,1619.2,182,,msd100,51,False,question,flytrap,2,4,13,41789.6100519,2,2,question-flytrap-4
msd100,52,100.60,180.36,84.49,5.11,5.31,10,147,1542.47,148,,msd100,52,False,question,flytrap,2,5,13,33079.6220519,3,2,question-flytrap-5
msd100,53,64.50,133.38,75.86,6.84,9.40,2,16,1801.4,15,,msd100,53,False,question,flytrap,2,6,13,2852.30305193,3,-99,question-flytrap-6
msd100,54,65.67,171.25,109.81,5.61,7.90,3,16,1513.66,16,,msd100,54,False,question,flytrap,2,7,13,3923.70105193,3,-99,question-flytrap-7
msd100,55,43.00,204.12,76.95,3.92,2.79,1,16,1597.07,15,,msd100,55,False,question,flytrap,2,8,13,3771.94405193,3,-99,question-flytrap-8
msd100,56,96.00,161.89,72.86,11.34,10.88,2,9,1692.81,8,,msd100,56,False,question,flytrap,2,9,13,2377.76205193,2,-99,question-flytrap-9
msd100,57,338.00,149.9,51.03,4.91,2.47,1,10,1590.59,10,,msd100,57,False,question,flytrap,2,10,13,2428.53005193,2,-99,question-flytrap-10
msd100,58,57.50,127.69,62.71,5.27,6.61,2,13,1558.12,13,,msd100,58,False,question,flytrap,2,11,13,2472.11805193,2,-99,question-flytrap-11
msd100,59,,287.0,184.94,6.39,3.31,0,5,1629.13,4,,msd100,59,False,question,flytrap,2,12,13,1580.46805193,2,-99,question-flytrap-12
msd100,60,71.00,135.06,84.06,4.08,6.54,1,17,1649.35,17,,msd100,60,False,question,flytrap,2,13,13,3275.74105193,3,-99,question-flytrap-13
msd100,61,56.86,200.74,99.53,4.56,6.08,14,189,1499.31,188,77,msd100,61,True,reading,genome,3,1,6,45166.9030519,1,-99,reading-genome-1
msd100,62,51.14,200.88,91.46,4.46,5.95,7,179,1411.17,179,97,msd100,62,True,reading,genome,3,2,6,42192.9430519,1,-99,reading-genome-2
msd100,63,72.00,206.57,91.24,3.26,4.44,8,176,1368.41,175,78,msd100,63,True,reading,genome,3,3,6,42366.8070519,1,-99,reading-genome-3
msd100,64,70.56,201.09,82.42,3.91,5.06,9,162,1358.7,161,79,msd100,64,True,reading,genome,3,4,6,38535.0630519,1,-99,reading-genome-4
msd100,65,55.83,203.93,91.82,3.24,4.54,6,156,1425.96,155,89,msd100,65,True,reading,genome,3,5,6,36898.6660519,1,-99,reading-genome-5
msd100,66,58.00,217.74,147.72,3.82,5.78,3,43,1492.74,42,16,msd100,66,False,reading,genome,3,6,6,10825.8460519,0,-99,reading-genome-6
msd100,67,139.87,176.3,83.06,4.54,4.30,23,131,1627.13,131,,msd100,67,False,question,genome,3,1,13,32136.9710519,1,1,question-genome-1
msd100,68,218.75,193.5,113.89,5.04,6.67,4,26,1768.08,25,,msd100,68,False,question,genome,3,2,13,7339.09505193,4,3,question-genome-2
msd100,69,58.60,173.83,68.23,5.25,5.01,5,69,1563.87,68,,msd100,69,False,question,genome,3,3,13,14718.5480519,1,2,question-genome-3
msd100,70,57.80,184.87,93.56,4.30,3.37,5,82,1573.16,82,,msd100,70,False,question,genome,3,4,13,18473.3230519,1,1,question-genome-4
msd100,71,78.71,181.38,78.0,4.27,3.84,14,148,1499.05,147,,msd100,71,False,question,genome,3,5,13,33532.8650519,1,2,question-genome-5
msd100,72,185.50,125.86,38.75,10.61,11.67,2,7,1699.83,7,,msd100,72,False,question,genome,3,6,13,1512.74005193,3,-99,question-genome-6
msd100,73,49.33,156.73,66.7,6.04,7.96,3,11,1654.49,11,,msd100,73,False,question,genome,3,7,13,2380.45905193,3,-99,question-genome-7
msd100,74,68.00,172.0,79.37,7.38,8.56,2,10,1568.26,10,,msd100,74,False,question,genome,3,8,13,2336.62605193,3,-99,question-genome-8
msd100,75,69.00,151.29,72.08,5.89,3.86,1,7,1558.5,6,,msd100,75,False,question,genome,3,9,13,1451.73505193,2,-99,question-genome-9
msd100,76,,225.71,126.1,4.98,1.72,0,7,1559.51,6,,msd100,76,False,question,genome,3,10,13,1757.08805193,3,-99,question-genome-10
msd100,77,,167.0,50.56,4.71,4.00,0,7,1636.71,6,,msd100,77,False,question,genome,3,11,13,1338.84505193,2,-99,question-genome-11
msd100,78,,159.4,49.49,4.16,3.29,0,10,1592.23,9,,msd100,78,False,question,genome,3,12,13,1859.94005193,2,-99,question-genome-12
msd100,79,33.00,167.71,31.65,7.58,9.86,1,7,1610.75,7,,msd100,79,False,question,genome,3,13,13,1524.28105193,3,-99,question-genome-13
msd101,1,41.78,193.34,79.93,3.07,5.17,9,196,1528.49,196,109,msd101,1,True,reading,dickens,1,1,5,44039.3502099,1,-99,reading-dickens-1
msd101,2,46.00,205.51,92.12,3.14,4.59,1,178,1498.72,178,99,msd101,2,True,reading,dickens,1,2,5,41646.3962099,1,-99,reading-dickens-2
msd101,3,33.00,176.8,64.27,3.07,4.89,6,144,1424.63,143,90,msd101,3,True,reading,dickens,1,3,5,29867.9492099,1,-99,reading-dickens-3
msd101,4,47.17,183.86,69.42,2.88,4.14,6,154,1531.38,153,69,msd101,4,True,reading,dickens,1,4,5,33618.3582099,1,-99,reading-dickens-4
msd101,5,54.00,222.27,177.09,4.14,5.42,7,184,1642.61,183,80,msd101,5,True,reading,dickens,1,5,5,47789.0352099,-1,-99,reading-dickens-5
msd101,6,,186.6,65.32,5.03,4.52,0,25,1650.64,25,20,msd101,6,True,reading,dickens,1,4,5,5509.97220995,-1,-99,reading-dickens-4
msd101,7,,179.48,50.26,5.07,4.66,0,23,1529.85,23,21,msd101,7,True,reading,dickens,1,3,5,4867.31720995,-1,-99,reading-dickens-3
msd101,8,,183.94,62.13,5.09,5.08,0,35,1597.79,34,30,msd101,8,True,reading,dickens,1,2,5,7630.29320995,-1,-99,reading-dickens-2
msd101,9,,206.96,121.75,4.08,5.54,0,50,1566.29,49,18,msd101,9,False,reading,dickens,1,1,5,11793.4252099,0,-99,reading-dickens-1
msd101,10,246.50,203.26,93.55,3.42,4.44,8,186,1578.12,185,,msd101,10,False,question,dickens,1,1,13,46121.6232099,2,1,question-dickens-1
msd101,11,13.71,190.38,75.86,3.10,3.71,7,125,1516.73,124,,msd101,11,False,question,dickens,1,2,13,28160.8322099,3,3,question-dickens-2
msd101,12,31.93,187.13,78.39,3.37,4.12,15,171,1447.19,170,,msd101,12,False,question,dickens,1,3,13,38834.1792099,4,1,question-dickens-3
msd101,13,33.00,170.58,64.01,3.51,3.55,1,60,1506.04,59,,msd101,13,False,question,dickens,1,4,13,12185.0812099,4,4,question-dickens-4
msd101,14,22.80,168.87,62.97,3.50,4.07,5,70,1540.28,69,,msd101,14,False,question,dickens,1,5,13,14460.3942099,2,3,question-dickens-5
msd101,15,,182.97,68.72,3.41,3.56,0,31,1588.58,30,,msd101,15,False,question,dickens,1,6,13,6665.85120995,2,-99,question-dickens-6
msd101,16,46.00,206.22,81.94,3.90,4.04,1,23,1544.46,22,,msd101,16,False,question,dickens,1,7,13,5735.33020995,4,-99,question-dickens-7
msd101,17,,218.9,136.29,3.35,1.57,0,21,1552.78,20,,msd101,17,False,question,dickens,1,8,13,5370.09720995,2,-99,question-dickens-8
msd101,18,,258.91,207.43,4.86,3.74,0,11,1395.76,10,,msd101,18,False,question,dickens,1,9,13,3233.97120995,2,-99,question-dickens-9
msd101,19,,180.81,61.76,4.04,3.03,0,21,1475.19,20,,msd101,19,False,question,dickens,1,10,13,4590.56420995,3,-99,question-dickens-10
msd101,20,,161.52,41.01,3.73,3.85,0,21,1422.85,20,,msd101,20,False,question,dickens,1,11,13,4206.01320995,2,-99,question-dickens-11
msd101,21,14.00,164.34,58.98,3.37,2.50,1,29,1543.05,28,,msd101,21,False,question,dickens,1,12,13,5871.87120995,3,-99,question-dickens-12
msd101,22,36.00,185.25,95.19,2.42,2.10,4,24,1556.42,23,,msd101,22,False,question,dickens,1,13,13,5584.37120995,2,-99,question-dickens-13
msd101,23,39.00,181.81,68.7,2.91,4.47,7,180,1522.21,179,106,msd101,23,True,reading,flytrap,2,1,6,38192.8222099,1,-99,reading-flytrap-1
msd101,24,47.43,193.86,75.15,3.43,5.12,7,176,1482.42,176,89,msd101,24,True,reading,flytrap,2,2,6,39832.1182099,1,-99,reading-flytrap-2
msd101,25,33.00,181.4,66.53,2.97,4.37,5,154,1405.78,153,96,msd101,25,True,reading,flytrap,2,3,6,32579.1812099,1,-99,reading-flytrap-3
msd101,26,41.00,197.67,80.93,3.50,4.74,1,121,1396.04,121,73,msd101,26,True,reading,flytrap,2,4,6,27744.2482099,1,-99,reading-flytrap-4
msd101,27,53.75,179.77,61.0,3.33,4.79,4,155,1358.55,154,75,msd101,27,True,reading,flytrap,2,5,6,32773.7662099,1,-99,reading-flytrap-5
msd101,28,36.29,201.71,101.97,3.31,4.79,7,154,1439.43,154,67,msd101,28,True,reading,flytrap,2,6,6,36365.0232099,-1,-99,reading-flytrap-6
msd101,29,53.00,178.5,71.38,3.63,4.98,1,28,1545.06,27,16,msd101,29,True,reading,flytrap,2,5,6,5926.04520995,1,-99,reading-flytrap-5
msd101,30,,199.3,170.85,4.32,5.06,0,20,1621.73,20,8,msd101,30,False,reading,flytrap,2,6,6,4632.52820995,0,-99,reading-flytrap-6
msd101,31,171.17,190.58,88.91,3.58,4.66,6,105,1535.47,104,,msd101,31,False,question,flytrap,2,1,13,24627.9562099,1,1,question-flytrap-1
msd101,32,,191.77,101.25,3.57,4.23,0,64,1482.43,63,,msd101,32,False,question,flytrap,2,2,13,14274.1862099,3,3,question-flytrap-2
msd101,33,44.00,185.34,73.18,3.83,4.65,1,96,1416.5,95,,msd101,33,False,question,flytrap,2,3,13,20921.8012099,4,4,question-flytrap-3
msd101,34,22.00,186.29,61.29,3.59,4.57,3,115,1500.8,114,,msd101,34,False,question,flytrap,2,4,13,25293.7622099,2,2,question-flytrap-4
msd101,35,28.33,187.84,85.46,4.24,5.06,3,79,1424.3,78,,msd101,35,False,question,flytrap,2,5,13,17963.6622099,2,2,question-flytrap-5
msd101,36,55.00,177.72,54.14,4.39,4.83,1,18,1464.18,17,,msd101,36,False,question,flytrap,2,6,13,3858.26520995,1,-99,question-flytrap-6
